"","sp","site","mode","mean","X5.","X95."
"660","Lophotriccus pileatus","Parita_01_ElReten_07",1,1.07807907540831,1,2
"661","Lophotriccus pileatus","Parita_01_EsteroCamaron_13",0,0.0311765324096898,0,0
"662","Lophotriccus pileatus","Parita_01_HondaSalada_01",0,0.124266412529091,0,1
"663","Lophotriccus pileatus","Parita_01_LasPalmitas_14",0,0.0311765324096898,0,0
"664","Lophotriccus pileatus","Parita_01_LosAzules_12",0,0.0311765324096898,0,0
"665","Lophotriccus pileatus","Parita_01_LosPalacios_06",0,0.0392568517566081,0,0
"666","Lophotriccus pileatus","Parita_01_LosPalacios_10",0,0.0392568517566081,0,0
"667","Lophotriccus pileatus","Parita_01_LosPalacios_11",0,0.0392568517566081,0,0
"668","Lophotriccus pileatus","Parita_01_Mamoni_08",1,1.33363670945717,1,2
"669","Lophotriccus pileatus","Parita_01_Nanzal_09",0,0.0311765324096898,0,0
"670","Lophotriccus pileatus","Parita_01_PenonHonda_02",0,0.0311765324096898,0,0
"671","Lophotriccus pileatus","Parita_01_Sarigua_15",0,0.0311765324096898,0,0
"672","Lophotriccus pileatus","Parita_01_Sarigua_16",0,0.0311765324096898,0,0
"673","Megaceryle torquata","Parita_01_BayanoAvispa_03",9,9.66151791910454,5,15
"674","Megaceryle torquata","Parita_01_BayanoLasTablas_04",10,10.687405400231,6,16
"675","Megaceryle torquata","Parita_01_ElAgallito_05",9,9.66151791910454,5,15
"676","Megaceryle torquata","Parita_01_ElReten_07",9,9.66151791910454,5,15
"677","Megaceryle torquata","Parita_01_EsteroCamaron_13",9,9.66151791910454,5,15
"678","Megaceryle torquata","Parita_01_HondaSalada_01",11,11.0003842343054,6,16
"679","Megaceryle torquata","Parita_01_LasPalmitas_14",9,9.66151791910454,5,15
"680","Megaceryle torquata","Parita_01_LosAzules_12",10,10.687405400231,6,16
"681","Megaceryle torquata","Parita_01_LosPalacios_06",10,10.7388798792966,6,16
"682","Megaceryle torquata","Parita_01_LosPalacios_10",10,10.7388798792966,6,16
"683","Megaceryle torquata","Parita_01_LosPalacios_11",11,11.6721246342907,7,17
"684","Megaceryle torquata","Parita_01_Mamoni_08",9,9.66151791910454,5,15
"685","Megaceryle torquata","Parita_01_Nanzal_09",9,9.66151791910454,5,15
"686","Megaceryle torquata","Parita_01_PenonHonda_02",9,9.66151791910454,5,15
"687","Megaceryle torquata","Parita_01_Sarigua_15",9,9.66151791910454,5,15
"688","Megaceryle torquata","Parita_01_Sarigua_16",9,9.66151791910454,5,15
"689","Megarynchus pitangua","Parita_01_BayanoAvispa_03",2,2.16912555137551,1,4
"690","Megarynchus pitangua","Parita_01_BayanoLasTablas_04",1,1.74026490984319,1,3
"691","Megarynchus pitangua","Parita_01_ElAgallito_05",0,0.381639703681194,0,2
"692","Megarynchus pitangua","Parita_01_ElReten_07",1,1.40798807232804,1,3
"693","Megarynchus pitangua","Parita_01_EsteroCamaron_13",0,0.381639703681194,0,2
"694","Megarynchus pitangua","Parita_01_HondaSalada_01",2,2.42977583841495,1,4
"695","Megarynchus pitangua","Parita_01_LasPalmitas_14",0,0.381639703681194,0,2
"696","Megarynchus pitangua","Parita_01_LosAzules_12",0,0.381639703681194,0,2
"697","Megarynchus pitangua","Parita_01_LosPalacios_06",0,0.433881592506129,0,2
"698","Megarynchus pitangua","Parita_01_LosPalacios_10",0,0.433881592506129,0,2
"699","Megarynchus pitangua","Parita_01_LosPalacios_11",0,0.433881592506129,0,2
"700","Megarynchus pitangua","Parita_01_Mamoni_08",1,1.7402649098432,1,3
"701","Megarynchus pitangua","Parita_01_Nanzal_09",1,1.40798807232804,1,3
"702","Megarynchus pitangua","Parita_01_PenonHonda_02",1,1.7402649098432,1,3
"703","Megarynchus pitangua","Parita_01_Sarigua_15",1,1.7402649098432,1,3
"704","Megarynchus pitangua","Parita_01_Sarigua_16",2,2.16912555137551,1,4
"705","Melanerpes rubricapillus","Parita_01_BayanoAvispa_03",4,4.56036948762145,2,7
"706","Melanerpes rubricapillus","Parita_01_BayanoLasTablas_04",3,3.16605554458759,1,6
"707","Melanerpes rubricapillus","Parita_01_ElAgallito_05",4,4.56036948762145,2,7
"708","Melanerpes rubricapillus","Parita_01_ElReten_07",7,7.39106608082077,5,11
"709","Melanerpes rubricapillus","Parita_01_EsteroCamaron_13",4,4.56036948762145,2,7
"710","Melanerpes rubricapillus","Parita_01_HondaSalada_01",5,5.04070977495424,2,8
"711","Melanerpes rubricapillus","Parita_01_LasPalmitas_14",2,2.45643283254568,1,5
"712","Melanerpes rubricapillus","Parita_01_LosAzules_12",3,3.16605554458759,1,6
"713","Melanerpes rubricapillus","Parita_01_LosPalacios_06",1,1.54314217928905,0,4
"714","Melanerpes rubricapillus","Parita_01_LosPalacios_10",4,4.86332586574361,3,8
"715","Melanerpes rubricapillus","Parita_01_LosPalacios_11",3,3.4001306101495,1,6
"716","Melanerpes rubricapillus","Parita_01_Mamoni_08",6,5.94595044033218,3,9
"717","Melanerpes rubricapillus","Parita_01_Nanzal_09",3,3.16605554458759,1,6
"718","Melanerpes rubricapillus","Parita_01_PenonHonda_02",5,5.24896956144948,3,8
"719","Melanerpes rubricapillus","Parita_01_Sarigua_15",3,3.16605554458759,1,6
"720","Melanerpes rubricapillus","Parita_01_Sarigua_16",3,3.87047032098716,2,6
"721","Micrastur semitorquatus","Parita_01_BayanoAvispa_03",0,0.0689544936771175,0,1
"722","Micrastur semitorquatus","Parita_01_BayanoLasTablas_04",1,1.08028988560633,1,2
"723","Micrastur semitorquatus","Parita_01_ElAgallito_05",1,1.08028988560633,1,2
"724","Micrastur semitorquatus","Parita_01_ElReten_07",0,0.0689544936771175,0,1
"725","Micrastur semitorquatus","Parita_01_EsteroCamaron_13",2,1.67830144843841,1,3
"726","Micrastur semitorquatus","Parita_01_HondaSalada_01",0,0.377450448765949,0,2
"727","Micrastur semitorquatus","Parita_01_LasPalmitas_14",1,1.08028988560633,1,2
"728","Micrastur semitorquatus","Parita_01_LosAzules_12",1,1.17912094213697,1,2
"729","Micrastur semitorquatus","Parita_01_LosPalacios_06",2,1.82671365644703,1,3
"730","Micrastur semitorquatus","Parita_01_LosPalacios_10",3,3.10651492569623,2,5
"731","Micrastur semitorquatus","Parita_01_LosPalacios_11",2,2.23790862246142,1,4
"732","Micrastur semitorquatus","Parita_01_Mamoni_08",0,0.0689544936771175,0,1
"733","Micrastur semitorquatus","Parita_01_Nanzal_09",0,0.0689544936771175,0,1
"734","Micrastur semitorquatus","Parita_01_PenonHonda_02",0,0.0689544936771175,0,1
"735","Micrastur semitorquatus","Parita_01_Sarigua_15",0,0.0689544936771175,0,1
"736","Micrastur semitorquatus","Parita_01_Sarigua_16",0,0.0689544936771175,0,1
"737","Milvago chimachima","Parita_01_BayanoAvispa_03",1,1.24682449709731,1,2
"738","Milvago chimachima","Parita_01_BayanoLasTablas_04",2,2.28179296811254,1,4
"739","Milvago chimachima","Parita_01_ElAgallito_05",1,1.04172818452453,1,1
"740","Milvago chimachima","Parita_01_ElReten_07",1,1.24682449709731,1,2
"741","Milvago chimachima","Parita_01_EsteroCamaron_13",1,1.24682449709731,1,2
"742","Milvago chimachima","Parita_01_HondaSalada_01",1,1.26714755393409,1,2
"743","Milvago chimachima","Parita_01_LasPalmitas_14",0,0.0125226554345513,0,0
"744","Milvago chimachima","Parita_01_LosAzules_12",2,2.28179296811254,1,4
"745","Milvago chimachima","Parita_01_LosPalacios_06",0,0.0199553733727495,0,0
"746","Milvago chimachima","Parita_01_LosPalacios_10",0,0.0199553733727495,0,0
"747","Milvago chimachima","Parita_01_LosPalacios_11",0,0.0199553733727495,0,0
"748","Milvago chimachima","Parita_01_Mamoni_08",1,1.04172818452453,1,1
"749","Milvago chimachima","Parita_01_Nanzal_09",0,0.0125226554345513,0,0
"750","Milvago chimachima","Parita_01_PenonHonda_02",1,1.51149768221922,1,3
"751","Milvago chimachima","Parita_01_Sarigua_15",0,0.0125226554345513,0,0
"752","Milvago chimachima","Parita_01_Sarigua_16",0,0.0125226554345513,0,0
"753","Mniotilta varia","Parita_01_BayanoAvispa_03",0,0.0903935465842611,0,1
"754","Mniotilta varia","Parita_01_BayanoLasTablas_04",1,1.20434063811874,1,2
"755","Mniotilta varia","Parita_01_ElAgallito_05",2,1.67794985605798,1,3
"756","Mniotilta varia","Parita_01_ElReten_07",0,0.0903935465842611,0,1
"757","Mniotilta varia","Parita_01_EsteroCamaron_13",0,0.0903935465842611,0,1
"758","Mniotilta varia","Parita_01_HondaSalada_01",0,0.242789171327898,0,1
"759","Mniotilta varia","Parita_01_LasPalmitas_14",0,0.0903935465842611,0,1
"760","Mniotilta varia","Parita_01_LosAzules_12",0,0.0903935465842611,0,1
"761","Mniotilta varia","Parita_01_LosPalacios_06",0,0.106574361807326,0,1
"762","Mniotilta varia","Parita_01_LosPalacios_10",0,0.106574361807326,0,1
"763","Mniotilta varia","Parita_01_LosPalacios_11",1,1.11614331379505,1,2
"764","Mniotilta varia","Parita_01_Mamoni_08",1,1.09850577233236,1,2
"765","Mniotilta varia","Parita_01_Nanzal_09",0,0.0903935465842611,0,1
"766","Mniotilta varia","Parita_01_PenonHonda_02",0,0.0903935465842611,0,1
"767","Mniotilta varia","Parita_01_Sarigua_15",0,0.0903935465842611,0,1
"768","Mniotilta varia","Parita_01_Sarigua_16",0,0.0903935465842611,0,1
"769","Myiarchus crinitus","Parita_01_BayanoAvispa_03",3,3.38833208675069,2,5
"770","Myiarchus crinitus","Parita_01_BayanoLasTablas_04",3,2.86009775668255,2,4
"771","Myiarchus crinitus","Parita_01_ElAgallito_05",3,2.86009775668255,2,4
"772","Myiarchus crinitus","Parita_01_ElReten_07",3,3.38833208675069,2,5
"773","Myiarchus crinitus","Parita_01_EsteroCamaron_13",1,1.05185850158546,1,2
"774","Myiarchus crinitus","Parita_01_HondaSalada_01",2,2.83034331634853,1,5
"775","Myiarchus crinitus","Parita_01_LasPalmitas_14",1,1.12483608526688,1,2
"776","Myiarchus crinitus","Parita_01_LosAzules_12",1,1.05185850158546,1,2
"777","Myiarchus crinitus","Parita_01_LosPalacios_06",0,0.0618210182842921,0,1
"778","Myiarchus crinitus","Parita_01_LosPalacios_10",0,0.0618210182842921,0,1
"779","Myiarchus crinitus","Parita_01_LosPalacios_11",0,0.0618210182842921,0,1
"780","Myiarchus crinitus","Parita_01_Mamoni_08",1,1.28312626918457,1,2
"781","Myiarchus crinitus","Parita_01_Nanzal_09",0,0.0418293743591894,0,0
"782","Myiarchus crinitus","Parita_01_PenonHonda_02",1,1.12483608526688,1,2
"783","Myiarchus crinitus","Parita_01_Sarigua_15",0,0.0418293743591894,0,0
"784","Myiarchus crinitus","Parita_01_Sarigua_16",1,1.28312626918457,1,2
"785","Myiodynastes maculatus","Parita_01_BayanoAvispa_03",2,1.97476858427622,1,3
"786","Myiodynastes maculatus","Parita_01_BayanoLasTablas_04",1,1.1308845026011,1,2
"787","Myiodynastes maculatus","Parita_01_ElAgallito_05",4,4.62330596065612,3,7
"788","Myiodynastes maculatus","Parita_01_ElReten_07",2,2.42713415775399,1,4
"789","Myiodynastes maculatus","Parita_01_EsteroCamaron_13",1,1.57330962667607,1,3
"790","Myiodynastes maculatus","Parita_01_HondaSalada_01",3,3.26404714915509,1,6
"791","Myiodynastes maculatus","Parita_01_LasPalmitas_14",0,0.110920806159739,0,1
"792","Myiodynastes maculatus","Parita_01_LosAzules_12",1,1.57330962667607,1,3
"793","Myiodynastes maculatus","Parita_01_LosPalacios_06",0,0.150585984851427,0,1
"794","Myiodynastes maculatus","Parita_01_LosPalacios_10",2,2.18749676140337,1,4
"795","Myiodynastes maculatus","Parita_01_LosPalacios_11",1,1.17775232488725,1,2
"796","Myiodynastes maculatus","Parita_01_Mamoni_08",2,1.97476858427622,1,3
"797","Myiodynastes maculatus","Parita_01_Nanzal_09",2,1.97476858427622,1,3
"798","Myiodynastes maculatus","Parita_01_PenonHonda_02",1,1.57330962667607,1,3
"799","Myiodynastes maculatus","Parita_01_Sarigua_15",2,1.97476858427622,1,3
"800","Myiodynastes maculatus","Parita_01_Sarigua_16",0,0.110920806159739,0,1
"801","Myiothlypis fulvicauda","Parita_01_BayanoAvispa_03",0,0.807493766545209,0,2
"802","Myiothlypis fulvicauda","Parita_01_BayanoLasTablas_04",0,0.807493766545209,0,2
"803","Myiothlypis fulvicauda","Parita_01_ElAgallito_05",1,1.8382259583204,1,4
"804","Myiothlypis fulvicauda","Parita_01_ElReten_07",0,0.807493766545209,0,2
"805","Myiothlypis fulvicauda","Parita_01_EsteroCamaron_13",3,3.37467702452348,2,5
"806","Myiothlypis fulvicauda","Parita_01_HondaSalada_01",1,1.24866608524994,0,3
"807","Myiothlypis fulvicauda","Parita_01_LasPalmitas_14",0,0.807493766545209,0,2
"808","Myiothlypis fulvicauda","Parita_01_LosAzules_12",2,2.33579220236938,1,4
"809","Myiothlypis fulvicauda","Parita_01_LosPalacios_06",0,0.868341121403819,0,3
"810","Myiothlypis fulvicauda","Parita_01_LosPalacios_10",1,1.90141408249919,1,4
"811","Myiothlypis fulvicauda","Parita_01_LosPalacios_11",2,2.41958356672196,1,4
"812","Myiothlypis fulvicauda","Parita_01_Mamoni_08",1,1.8382259583204,1,4
"813","Myiothlypis fulvicauda","Parita_01_Nanzal_09",1,1.8382259583204,1,4
"814","Myiothlypis fulvicauda","Parita_01_PenonHonda_02",0,0.807493766545209,0,2
"815","Myiothlypis fulvicauda","Parita_01_Sarigua_15",2,2.33579220236938,1,4
"816","Myiothlypis fulvicauda","Parita_01_Sarigua_16",0,0.807493766545209,0,2
"817","Myiozetetes similis","Parita_01_BayanoAvispa_03",1,1.0294325018991,1,1
"818","Myiozetetes similis","Parita_01_BayanoLasTablas_04",0,0.0248394241893233,0,0
"819","Myiozetetes similis","Parita_01_ElAgallito_05",0,0.0248394241893233,0,0
"820","Myiozetetes similis","Parita_01_ElReten_07",1,1.06859971110782,1,2
"821","Myiozetetes similis","Parita_01_EsteroCamaron_13",0,0.0248394241893233,0,0
"822","Myiozetetes similis","Parita_01_HondaSalada_01",1,1.19422945747603,1,2
"823","Myiozetetes similis","Parita_01_LasPalmitas_14",0,0.0248394241893233,0,0
"824","Myiozetetes similis","Parita_01_LosAzules_12",0,0.0248394241893233,0,0
"825","Myiozetetes similis","Parita_01_LosPalacios_06",0,0.0340115582878805,0,0
"826","Myiozetetes similis","Parita_01_LosPalacios_10",1,1.20722023901324,1,2
"827","Myiozetetes similis","Parita_01_LosPalacios_11",0,0.0340115582878805,0,0
"828","Myiozetetes similis","Parita_01_Mamoni_08",0,0.0248394241893233,0,0
"829","Myiozetetes similis","Parita_01_Nanzal_09",0,0.0248394241893233,0,0
"830","Myiozetetes similis","Parita_01_PenonHonda_02",2,1.9329221974861,1,3
"831","Myiozetetes similis","Parita_01_Sarigua_15",0,0.0248394241893233,0,0
"832","Myiozetetes similis","Parita_01_Sarigua_16",0,0.0248394241893233,0,0
"833","Nyctibius griseus","Parita_01_BayanoAvispa_03",0,0.012278793744239,0,0
"834","Nyctibius griseus","Parita_01_BayanoLasTablas_04",0,0.012278793744239,0,0
"835","Nyctibius griseus","Parita_01_ElAgallito_05",0,0.012278793744239,0,0
"836","Nyctibius griseus","Parita_01_ElReten_07",1,1.08392867580403,1,2
"837","Nyctibius griseus","Parita_01_EsteroCamaron_13",0,0.012278793744239,0,0
"838","Nyctibius griseus","Parita_01_HondaSalada_01",1,1.12158635574909,1,2
"839","Nyctibius griseus","Parita_01_LasPalmitas_14",0,0.012278793744239,0,0
"840","Nyctibius griseus","Parita_01_LosAzules_12",1,1.03563740736959,1,1
"841","Nyctibius griseus","Parita_01_LosPalacios_06",0,0.0174278790202865,0,0
"842","Nyctibius griseus","Parita_01_LosPalacios_10",0,0.0174278790202865,0,0
"843","Nyctibius griseus","Parita_01_LosPalacios_11",0,0.0174278790202865,0,0
"844","Nyctibius griseus","Parita_01_Mamoni_08",1,1.1888347784849,1,2
"845","Nyctibius griseus","Parita_01_Nanzal_09",0,0.012278793744239,0,0
"846","Nyctibius griseus","Parita_01_PenonHonda_02",0,0.012278793744239,0,0
"847","Nyctibius griseus","Parita_01_Sarigua_15",0,0.012278793744239,0,0
"848","Nyctibius griseus","Parita_01_Sarigua_16",0,0.012278793744239,0,0
"849","Nycticorax nycticorax","Parita_01_BayanoAvispa_03",0,0.371516468807368,0,2
"850","Nycticorax nycticorax","Parita_01_BayanoLasTablas_04",1,1.73371622448599,1,3
"851","Nycticorax nycticorax","Parita_01_ElAgallito_05",1,1.73371622448599,1,3
"852","Nycticorax nycticorax","Parita_01_ElReten_07",2,2.63238604723305,1,4
"853","Nycticorax nycticorax","Parita_01_EsteroCamaron_13",1,1.73371622448599,1,3
"854","Nycticorax nycticorax","Parita_01_HondaSalada_01",2,2.53143206217154,1,5
"855","Nycticorax nycticorax","Parita_01_LasPalmitas_14",2,2.16794423720085,1,4
"856","Nycticorax nycticorax","Parita_01_LosAzules_12",0,0.371516468807368,0,2
"857","Nycticorax nycticorax","Parita_01_LosPalacios_06",1,1.46234907765509,1,3
"858","Nycticorax nycticorax","Parita_01_LosPalacios_10",0,0.428876006501387,0,2
"859","Nycticorax nycticorax","Parita_01_LosPalacios_11",0,0.428876006501387,0,2
"860","Nycticorax nycticorax","Parita_01_Mamoni_08",2,2.16794423720085,1,4
"861","Nycticorax nycticorax","Parita_01_Nanzal_09",0,0.371516468807368,0,2
"862","Nycticorax nycticorax","Parita_01_PenonHonda_02",1,1.73371622448599,1,3
"863","Nycticorax nycticorax","Parita_01_Sarigua_15",1,1.40047039900139,1,3
"864","Nycticorax nycticorax","Parita_01_Sarigua_16",0,0.371516468807368,0,2
"865","Nyctidromus albicollis","Parita_01_BayanoAvispa_03",1,1.06401605018101,1,2
"866","Nyctidromus albicollis","Parita_01_BayanoLasTablas_04",1,1.60428866111069,1,3
"867","Nyctidromus albicollis","Parita_01_ElAgallito_05",0,0.0538058854336841,0,1
"868","Nyctidromus albicollis","Parita_01_ElReten_07",1,1.06401605018101,1,2
"869","Nyctidromus albicollis","Parita_01_EsteroCamaron_13",0,0.0538058854336841,0,1
"870","Nyctidromus albicollis","Parita_01_HondaSalada_01",2,2.46332991338463,1,4
"871","Nyctidromus albicollis","Parita_01_LasPalmitas_14",0,0.0538058854336841,0,1
"872","Nyctidromus albicollis","Parita_01_LosAzules_12",1,1.06401605018101,1,2
"873","Nyctidromus albicollis","Parita_01_LosPalacios_06",1,1.41880448077781,1,2
"874","Nyctidromus albicollis","Parita_01_LosPalacios_10",3,3.58299210465265,2,5
"875","Nyctidromus albicollis","Parita_01_LosPalacios_11",1,1.20027299973321,1,2
"876","Nyctidromus albicollis","Parita_01_Mamoni_08",0,0.0538058854336841,0,1
"877","Nyctidromus albicollis","Parita_01_Nanzal_09",0,0.0538058854336841,0,1
"878","Nyctidromus albicollis","Parita_01_PenonHonda_02",1,1.60428866111069,1,3
"879","Nyctidromus albicollis","Parita_01_Sarigua_15",0,0.0538058854336841,0,1
"880","Nyctidromus albicollis","Parita_01_Sarigua_16",0,0.0538058854336841,0,1
"881","Pachyramphus cinnamomeus","Parita_01_BayanoAvispa_03",0,0.00461303090595317,0,0
"882","Pachyramphus cinnamomeus","Parita_01_BayanoLasTablas_04",0,0.00461303090595317,0,0
"883","Pachyramphus cinnamomeus","Parita_01_ElAgallito_05",0,0.00461303090595317,0,0
"884","Pachyramphus cinnamomeus","Parita_01_ElReten_07",0,0.00461303090595317,0,0
"885","Pachyramphus cinnamomeus","Parita_01_EsteroCamaron_13",1,1.08935526989895,1,2
"886","Pachyramphus cinnamomeus","Parita_01_HondaSalada_01",0,0.0582786024765416,0,1
"887","Pachyramphus cinnamomeus","Parita_01_LasPalmitas_14",0,0.00461303090595317,0,0
"888","Pachyramphus cinnamomeus","Parita_01_LosAzules_12",0,0.00461303090595317,0,0
"889","Pachyramphus cinnamomeus","Parita_01_LosPalacios_06",0,0.00704001349577959,0,0
"890","Pachyramphus cinnamomeus","Parita_01_LosPalacios_10",0,0.00704001349577959,0,0
"891","Pachyramphus cinnamomeus","Parita_01_LosPalacios_11",0,0.00704001349577959,0,0
"892","Pachyramphus cinnamomeus","Parita_01_Mamoni_08",1,1.01466939862143,1,1
"893","Pachyramphus cinnamomeus","Parita_01_Nanzal_09",1,1.08935526989895,1,2
"894","Pachyramphus cinnamomeus","Parita_01_PenonHonda_02",0,0.00461303090595317,0,0
"895","Pachyramphus cinnamomeus","Parita_01_Sarigua_15",0,0.00461303090595317,0,0
"896","Pachyramphus cinnamomeus","Parita_01_Sarigua_16",0,0.00461303090595317,0,0
"897","Pachysylvia decurtata","Parita_01_BayanoAvispa_03",1,1.50116084912046,1,3
"898","Pachysylvia decurtata","Parita_01_BayanoLasTablas_04",1,1.13883433420139,1,2
"899","Pachysylvia decurtata","Parita_01_ElAgallito_05",0,0.131182240845937,0,1
"900","Pachysylvia decurtata","Parita_01_ElReten_07",0,0.131182240845937,0,1
"901","Pachysylvia decurtata","Parita_01_EsteroCamaron_13",0,0.131182240845937,0,1
"902","Pachysylvia decurtata","Parita_01_HondaSalada_01",0,0.253932410403701,0,1
"903","Pachysylvia decurtata","Parita_01_LasPalmitas_14",0,0.131182240845937,0,1
"904","Pachysylvia decurtata","Parita_01_LosAzules_12",0,0.131182240845937,0,1
"905","Pachysylvia decurtata","Parita_01_LosPalacios_06",0,0.146447589230793,0,1
"906","Pachysylvia decurtata","Parita_01_LosPalacios_10",0,0.146447589230793,0,1
"907","Pachysylvia decurtata","Parita_01_LosPalacios_11",0,0.146447589230793,0,1
"908","Pachysylvia decurtata","Parita_01_Mamoni_08",0,0.131182240845937,0,1
"909","Pachysylvia decurtata","Parita_01_Nanzal_09",0,0.131182240845937,0,1
"910","Pachysylvia decurtata","Parita_01_PenonHonda_02",1,1.13883433420139,1,2
"911","Pachysylvia decurtata","Parita_01_Sarigua_15",0,0.131182240845937,0,1
"912","Pachysylvia decurtata","Parita_01_Sarigua_16",0,0.131182240845937,0,1
"913","Pandion haliaetus","Parita_01_BayanoAvispa_03",1,1.23533030156567,1,2
"914","Pandion haliaetus","Parita_01_BayanoLasTablas_04",4,4.32094462103504,2,7
"915","Pandion haliaetus","Parita_01_ElAgallito_05",3,3.57367589872105,2,6
"916","Pandion haliaetus","Parita_01_ElReten_07",3,3.57367589872105,2,6
"917","Pandion haliaetus","Parita_01_EsteroCamaron_13",1,1.23533030156567,1,2
"918","Pandion haliaetus","Parita_01_HondaSalada_01",3,3.01066474233321,1,5
"919","Pandion haliaetus","Parita_01_LasPalmitas_14",5,5.24936983340244,3,8
"920","Pandion haliaetus","Parita_01_LosAzules_12",4,4.32094462103504,2,7
"921","Pandion haliaetus","Parita_01_LosPalacios_06",1,1.34290673560364,1,2
"922","Pandion haliaetus","Parita_01_LosPalacios_10",1,1.14864575367643,1,2
"923","Pandion haliaetus","Parita_01_LosPalacios_11",1,1.14864575367643,1,2
"924","Pandion haliaetus","Parita_01_Mamoni_08",4,4.32094462103504,2,7
"925","Pandion haliaetus","Parita_01_Nanzal_09",0,0.0799713867002965,0,1
"926","Pandion haliaetus","Parita_01_PenonHonda_02",5,5.24936983340244,3,8
"927","Pandion haliaetus","Parita_01_Sarigua_15",3,2.95056780267822,2,5
"928","Pandion haliaetus","Parita_01_Sarigua_16",3,3.57367589872105,2,6
"929","Parkesia noveboracensis","Parita_01_BayanoAvispa_03",3,3.33099190025886,2,5
"930","Parkesia noveboracensis","Parita_01_BayanoLasTablas_04",3,3.33099190025886,2,5
"931","Parkesia noveboracensis","Parita_01_ElAgallito_05",4,4.88762054292897,3,8
"932","Parkesia noveboracensis","Parita_01_ElReten_07",4,4.88762054292897,3,8
"933","Parkesia noveboracensis","Parita_01_EsteroCamaron_13",4,4.88762054292897,3,8
"934","Parkesia noveboracensis","Parita_01_HondaSalada_01",4,4.35159679613062,2,8
"935","Parkesia noveboracensis","Parita_01_LasPalmitas_14",1,1.15172160050617,1,2
"936","Parkesia noveboracensis","Parita_01_LosAzules_12",3,3.33099190025886,2,5
"937","Parkesia noveboracensis","Parita_01_LosPalacios_06",4,4.81973009739957,3,8
"938","Parkesia noveboracensis","Parita_01_LosPalacios_10",4,4.81973009739957,3,8
"939","Parkesia noveboracensis","Parita_01_LosPalacios_11",4,4.81973009739957,3,8
"940","Parkesia noveboracensis","Parita_01_Mamoni_08",4,4.88762054292897,3,8
"941","Parkesia noveboracensis","Parita_01_Nanzal_09",1,1.40537679322628,1,2
"942","Parkesia noveboracensis","Parita_01_PenonHonda_02",1,1.40537679322628,1,2
"943","Parkesia noveboracensis","Parita_01_Sarigua_15",4,4.88762054292897,3,8
"944","Parkesia noveboracensis","Parita_01_Sarigua_16",2,2.46619110280713,1,4
"945","Patagioenas cayennensis","Parita_01_BayanoAvispa_03",2,1.76907524340293,1,3
"946","Patagioenas cayennensis","Parita_01_BayanoLasTablas_04",2,2.64303477223863,1,4
"947","Patagioenas cayennensis","Parita_01_ElAgallito_05",1,1.20817237544451,1,2
"948","Patagioenas cayennensis","Parita_01_ElReten_07",0,0.184552740568768,0,1
"949","Patagioenas cayennensis","Parita_01_EsteroCamaron_13",1,1.42544470232784,1,3
"950","Patagioenas cayennensis","Parita_01_HondaSalada_01",2,2.40094527404201,1,4
"951","Patagioenas cayennensis","Parita_01_LasPalmitas_14",2,1.76907524340293,1,3
"952","Patagioenas cayennensis","Parita_01_LosAzules_12",1,1.20817237544451,1,2
"953","Patagioenas cayennensis","Parita_01_LosPalacios_06",1,1.26110274717783,1,2
"954","Patagioenas cayennensis","Parita_01_LosPalacios_10",0,0.231425842448455,0,1
"955","Patagioenas cayennensis","Parita_01_LosPalacios_11",0,0.231425842448455,0,1
"956","Patagioenas cayennensis","Parita_01_Mamoni_08",3,3.09918702805575,2,5
"957","Patagioenas cayennensis","Parita_01_Nanzal_09",2,2.19552933480556,1,4
"958","Patagioenas cayennensis","Parita_01_PenonHonda_02",2,2.64303477223863,1,4
"959","Patagioenas cayennensis","Parita_01_Sarigua_15",0,0.184552740568768,0,1
"960","Patagioenas cayennensis","Parita_01_Sarigua_16",0,0.184552740568768,0,1
"961","Phaeochroa cuvierii","Parita_01_BayanoAvispa_03",1,1.07153280970678,1,2
"962","Phaeochroa cuvierii","Parita_01_BayanoLasTablas_04",2,2.64625474719,1,4
"963","Phaeochroa cuvierii","Parita_01_ElAgallito_05",4,4.55324132635585,3,7
"964","Phaeochroa cuvierii","Parita_01_ElReten_07",1,1.37827383761347,1,2
"965","Phaeochroa cuvierii","Parita_01_EsteroCamaron_13",1,1.07153280970678,1,2
"966","Phaeochroa cuvierii","Parita_01_HondaSalada_01",0,0.61894822382019,0,2
"967","Phaeochroa cuvierii","Parita_01_LasPalmitas_14",1,1.07153280970678,1,2
"968","Phaeochroa cuvierii","Parita_01_LosAzules_12",1,1.37827383761347,1,2
"969","Phaeochroa cuvierii","Parita_01_LosPalacios_06",2,1.95259805306295,1,3
"970","Phaeochroa cuvierii","Parita_01_LosPalacios_10",4,4.40477157270628,3,7
"971","Phaeochroa cuvierii","Parita_01_LosPalacios_11",2,1.95259805306295,1,3
"972","Phaeochroa cuvierii","Parita_01_Mamoni_08",4,4.55324132635585,3,7
"973","Phaeochroa cuvierii","Parita_01_Nanzal_09",1,1.17097695611823,1,2
"974","Phaeochroa cuvierii","Parita_01_PenonHonda_02",0,0.0574976120775451,0,1
"975","Phaeochroa cuvierii","Parita_01_Sarigua_15",4,4.55324132635585,3,7
"976","Phaeochroa cuvierii","Parita_01_Sarigua_16",0,0.0574976120775451,0,1
"977","Pionus menstruus","Parita_01_BayanoAvispa_03",1,1.32948430376763,0,3
"978","Pionus menstruus","Parita_01_BayanoLasTablas_04",1,1.32948430376763,0,3
